Company,Indicator,Context,Metric,Metric Unit,Latest Year
Mondi,Employees,"9  Employee turnover  980  27  1,646  46  980  27 Consolidated performance data Mondi Group   Sustainable Development Consolidated Performance Data 20222Safety Number of work-related fatalities 2018 2019 2020 2021 2022 Employees 0 0 0 0 0 Contractors 1 2 1 0 1 2018 2019 2020 2021 2022 Total recordable case rate (per 200,000 hours worked) 0.68 0.63 0.68 0.71 0.637 7",0,hours,2022
Mondi,Employees,"Audits 2022 Hours Management risk focused audits813,386 First line manager task audits918,764 8 Audits by managers which are focused on checking critical controls such as permit to work, risk assessments and isolation and locking out of energy sources as well as talking to employees on the shop floor 9 Supervisors are required to conduct audits of high risk activities to determine if procedures are understood and adhered to when the task is being conducted  GHG emissions GHG emissions from our pulp and paper mills (tonnes) 2019 2020 2021 2022 Scope 1 3,908,247 3,529,550 3,573,354  3,327,051  Scope 2 456,323 429,170 448,449  327,479  Total 4,364,570 3,958,720 4,021,802  3,654,529  Specific GHG emissions from our pulp and paper mills (tonnes per tonne of saleable production) 2019 2020 2021 2022 Scope 1  0.64  0.57  0.56  0.53  Production-related Scope 1  0.49  0.44  0.43  0.40  Sales-related Scope 1  0.15  0.13  0.13  0.13  Scope 2  0.07  0.07  0.07  0.05  Specific total (Scope 1 and 2)  0.71  0.64  0.63  0.58  GHG emissions from our pulp and paper mills, by country 2022 (tonnes)",2022,Hours,2022
Mondi,Employees,"Most initiatives run over several years and require different levels of investment for each development phase Value distribution23 (%) 2022 Employees 34% Dividends 10% Taxes 10% Interest 5% Reinvested 41% Total in € million 3,167 23 Defined as operating profit before taking into account personnel costs and depreciation, amortisation and impairmentsContinuing operations Mondi Group   Sustainable Development Consolidated Performance Data 202214Russia – Energy, water, air and waste GHG emissions GHG emissions from our pulp and paper mills (tonnes) 2022 Scope 1 1,737,633 Scope 2 0 Total 1,737,633 GHG emissions from Russian converters (tonnes) 2022 Scope 1 12,016 Scope 2 9,226 Total 21,242 Energy  Total fuel consumption from non-renewable sources24 (GJ) 2022 Black coal 0 Brown coal 0 Heavy fuel oil  121,068  Natural gas  30,023,908  Other fossil fuel  47,994  24 Fuels are reported according to their lower heating value (LHV); the emissions factor source is taken from ÜBPV (BGBl II Nr. 339/2007)",2022,Employees,2022
Northam Platinum Holdings Limited,Operations,ZONDEREINDE ELAND BOOYSENDALOPERATIONS Life of mine: > 30 years  On e underground conventional mining module   (3 x shafts)  Sm elter operation (2 x furnaces)  On e tailings storage facility Li fe of mine > 30 years  Thr ee underground hybrid mining modules  On e open pit mining module  On e tailings storage facility Li fe of mine >,30,years,
Northam Platinum Holdings Limited,Operations,ZONDEREINDE ELAND BOOYSENDALOPERATIONS Life of mine: > 30 years  On e underground conventional mining module   (3 x shafts)  Sm elter operation (2 x furnaces)  On e tailings storage facility Li fe of mine > 30 years  Thr ee underground hybrid mining modules  On e open pit mining module  On e tailings storage facility Li fe of mine >,30,years,
Northam Platinum Holdings Limited,Employees,"25 years  Six  underground mechanised mining modules  Tw o tailings storage facilitiesPEOPLE Total employees 11 240  HD P in management 63%  To tal women in mining 17% To tal employees 3 127  HD P in management 72%  [T otal women in mining 20% To tal employees 8 001  HD P in management 69%  To tal women in mining 22%ENVIRONMENT Aquatic  – B ierspruit river to west of operations,  Crocodile river to east; classified as a Critically  Endangered Ecosystems  Te rrestrial  – Dwaalboom Thornveld ecotype; not  considered endangered  Bio diversity status  – operations within a classified  Ecological Support Area Aq uatic  – Tributary of the Crocodile river to the  north; classified as an Endangered Ecosystem  Te rrestrial  – Marikana Thornveld ecotype; endemic  regional biome identified as threatened  Bio diversity  status  – operations within a classified  Ecological Support Area; in close proximity to a Critical Biodiversity Area (CBA) Aq",25,years,
Northam Platinum Holdings Limited,Employees,"Tsologelo Come, Serviceman  instrumentation trainee at Eland 12 Northam Holdings  Sustainabilit y report 2023 Appendix Caring for the natural  environmentResponding to climate changePositive relationshipsMutualrespectIntroductionProtecting and developing  our people Material topics covered in this section: Key roles and responsibilities   Executive: Operations   Ex ecutive: Human Resources    Key roles and responsibilities   Executive: Operations   Ex ecutive: Human Resources    Key roles and responsibilities   Executive: Operations   Ex ecutive: Human Resources    Health, safety and wellness  SDG goals SDG goals SDG goalsAbility to attract and   retain talentLearning, skills development  and career progression 18 085 Completed medical screening F2023 3LA Fatalities 22 368LA Total workforce1 216 Direct new sustainable jobs created F2023 703 Employees promoted F2023 8.7%LA Employee turnover rate F2023R156m",703,Employees,2023
Northam Platinum Holdings Limited,Operations,"Mr Patrick Mokhachane, a 59-year-old  Development Team Leader with 30 years’ service, was involved in a fatal accident while he was operating a water loader during cleaning operations at the end of a night shift on 21 October 2022.",30,years,2022
Northam Platinum Holdings Limited,Employees,"Tuberculosis (TB) New cases of noise-induced hearing loss2023 2022 2021 2020 2019 New reported cases 30 33 32 38 61 Total number of cases 30 33 32 44 86 Employees on treatment 20 23 15 21 25 2023 2022 2021 2020 2019 Zondereinde 28 9 19 9 24 Booysendal 5 — 5 3 4 Eland 1 1 — — — Total 34 10 24 12 28Health, safety and wellness continued 24 Northam Holdings  Sustainability report 2023 Introduction Mutual respectPositive relationshipsResponding to climate changeCaring for the natural environmentAppendixProtecting and developing  our people Employee wellness Lifestyle diseases and mental wellbeing A positive side effect of the COVID-19 pandemic  is that we have enhanced our approach to employees’ health and wellbeing, improving our focus on identifying and supporting employees with underlying health conditions.",86,Employees,2023
Northam Platinum Holdings Limited,Employees,Ability to attract and retain talent continued R7.3bn Total wage bill F2023  Excludes long term incentives1 362 Learning programme participation F2023 3 679 Employees that received  parental leave F2023658 Employees supported to be homeowners F2023 New direct sustainable jobs  created since F2015 ● Cost of workforce (R’000 000 000*)   ● To tal number of permanent workforce (’000),679,Employees,2023
Northam Platinum Holdings Limited,Employees,"658 employees supported to become homeowners 239 employees have bought homes within Northam developmentsR163m total home loans provided 419 employees have bought homes on the open marketAbility to attract and retain talent continued 31 Northam Holdings  Sustainability report 2023 Introduction Mutual respectPositive relationshipsResponding to climate changeCaring for the natural environmentAppendixProtecting and developing  our people Open market purchases  Support for employees at Eland is for open  market sales only as there is ample stock available in the vicinity of Brits, Hartbeespoort, Pretoria and related residential areas.",658,employees,2023
Northam Platinum Holdings Limited,Employees,"658 employees supported to become homeowners 239 employees have bought homes within Northam developmentsR163m total home loans provided 419 employees have bought homes on the open marketAbility to attract and retain talent continued 31 Northam Holdings  Sustainability report 2023 Introduction Mutual respectPositive relationshipsResponding to climate changeCaring for the natural environmentAppendixProtecting and developing  our people Open market purchases  Support for employees at Eland is for open  market sales only as there is ample stock available in the vicinity of Brits, Hartbeespoort, Pretoria and related residential areas.",239,employees,2023
Northam Platinum Holdings Limited,Employees,"658 employees supported to become homeowners 239 employees have bought homes within Northam developmentsR163m total home loans provided 419 employees have bought homes on the open marketAbility to attract and retain talent continued 31 Northam Holdings  Sustainability report 2023 Introduction Mutual respectPositive relationshipsResponding to climate changeCaring for the natural environmentAppendixProtecting and developing  our people Open market purchases  Support for employees at Eland is for open  market sales only as there is ample stock available in the vicinity of Brits, Hartbeespoort, Pretoria and related residential areas.",419,employees,2023
Northam Platinum Holdings Limited,Employees,"At supervisory level in F2023, 207 employees received training (F2022: 92), while an additional 131 enrolled in other leadership development programmes (F2022: 172).",207,employees,2023
Northam Platinum Holdings Limited,Employees,"MMSE started with only three machines and eight employees,  but expansion into crushing and dust suppression resulted in an  increase to 22 employees and new contracts with other customers.",22,employees,2023
Northam Platinum Holdings Limited,Operations,"5 Reportable Injury Incidence and Frequency Rate Reportable Injury (RI): A work-related employee or contractor injury resulting from an incident at the Zondereinde, Booysendal or Eland operations which either incapacitates the injured employee from performing that person’s normal or a similar occupation for a period totaling 14 days or more, or which causes the injured person to suffer the loss of a joint, or a part of a joint, or sustain a permanent disability.",14,days,2023
Northam Platinum Holdings Limited,Employees,14 – 15; 18 – 19; 24 – 25) 2-7 Employees Sustainability performance at a glance (pg.,7,Employees,2023
Oceana Group,Employees,FISHMEAL FACILITIES2 0843   EMPLOYEES Contribution   to revenue:  27%Daybrook Fisheries Inc. (“DFI”) processes  Gulf menhaden and markets and sells  derived fishmeal and fish oil products.,843,EMPLOYEES,
Oceana Group,Labour,"We invest in training and leadership  development • We ensure fair labour practices • We respect human rights3 416 employees  (direct and indirect)R30.5m invested  in skills  developmentR1.4bn paid in  salaries and  benefits0 fatalities, and",416,employees,
Oceana Group,Employees,"Additionally, our inaugural Saam- Sonke Trust AGM was well-attended by over 1 000 employees, affirming the  trust and its financials.",0,employees,
Oceana Group,Training,"In 2023, we met our target of allocating 1% of revenue to training,  spending a total of R30.5 million or at least at an average of R10 000 per South African  employee, with each spending an average of 85 hours on training during the year.",85,hours,2023
Oceana Group,Training,"In 2023, we met our target of allocating 1% of revenue to training, spending  a total of R30.5 million or at least at an average of R10 000 per South African  employee, with each spending an average of 85 hours on training during  the year.",85,hours,2023
Oceana Group,Employees,"To mitigate the risk of water shortages that could impact  its factories and the livelihoods of 2,500 employees, Oceana invested R35 million to build two  desalination plants.",500,employees,2023
Pan African Resources,Employees,"Substantially achieved Moderate progress Not achieved Short-term focus (one year) Medium-term focus (two to three years) Long-term focus (three years or more)CORPORATE GOVERNANCE OVERVIEW continued Our stakeholder engagement and relationship policy can be found on our website at  https://www.panafricanresources.com/about/corporate-governance/OUR BUSINESS   AND STRATEGYFACTORS IMPACTING   OUR ESG STRATEGYSTRATEGIC   OVERVIEWCORPORATE GOVERNANCEENVIRONMENTAL FOCUS AREASSOCIAL  FOCUS AREASOTHER   INFORMATION PAN AFRICAN RESOURCES PLC  Environmental, social and governance report 2023 26   EMPLOYEES AND UNIONS Strategic objective Attract, cultivate and retain exceptional talent while fostering a culture of safety, respect and continuous  learning• Governance activities in 2023 • The board, assisted by the SHEQC committee, had oversight of the Group’s  compliance with safety standards and monitored the safety performance and  improvement measures implemented at the operations •",26,EMPLOYEES,2023
Pan African Resources,Operations,"His previous  experience includes 31 years at Metorex and its mining  operations in Namibia, South Africa, Zambia and the  Democratic Republic of the Congo.",31,years,2023
Pan African Resources,Diversity,Above 60 years 57%Diversity of age  The board is responsible for implementing a retirement age of 73 for its  members.,60,years,2023
Pan African Resources,Labour,We do not employ any individuals  under the age of 18 years and strongly  condemn any practice of employing child  labour to perform the duties we expect of  our workforce.,18,years,2023
Pan African Resources,Employees,Senior  management 52 15 Middle  management 61 25 Junior  management 69 15 Employees  with disabilities 91 8 Core and  critical skills 97 14 Total 91 16 Permanent employees  by age group 20 – 30 years 30 – 40 years 40 – 50 years 50+ years13% 39%20% 28%   Group employees by gender 020406080100 Percentage of employees (men),15,Employees,2023
Pan African Resources,Employees,Senior  management 52 15 Middle  management 61 25 Junior  management 69 15 Employees  with disabilities 91 8 Core and  critical skills 97 14 Total 91 16 Permanent employees  by age group 20 – 30 years 30 – 40 years 40 – 50 years 50+ years13% 39%20% 28%   Group employees by gender 020406080100 Percentage of employees (men),30,years,2023
Pan African Resources,Employees,Senior  management 52 15 Middle  management 61 25 Junior  management 69 15 Employees  with disabilities 91 8 Core and  critical skills 97 14 Total 91 16 Permanent employees  by age group 20 – 30 years 30 – 40 years 40 – 50 years 50+ years13% 39%20% 28%   Group employees by gender 020406080100 Percentage of employees (men),40,years,2023
Pan African Resources,Employees,Senior  management 52 15 Middle  management 61 25 Junior  management 69 15 Employees  with disabilities 91 8 Core and  critical skills 97 14 Total 91 16 Permanent employees  by age group 20 – 30 years 30 – 40 years 40 – 50 years 50+ years13% 39%20% 28%   Group employees by gender 020406080100 Percentage of employees (men),50,years,2023
Pan African Resources,Employees,"2019Hours One of Barberton Mines’ female  employees underground at Fairview MineOUR BUSINESS   AND STRATEGYFACTORS IMPACTING   OUR ESG STRATEGYSTRATEGIC   OVERVIEWCORPORATE GOVERNANCEENVIRONMENTAL FOCUS AREASSOCIAL  FOCUS AREASOTHER   INFORMATION PAN AFRICAN RESOURCES PLC  Environmental, social and governance report 2023 70 COMMUNITY ENGAGEMENT  AND RELATIONS Understanding and proactively managing  the impacts of mining on communities is  integral to the success of our operations  and the sustainability of surrounding  communities.",2019,Hours,2023
Pan African Resources,Employees,"SDG linkage Indicator Disclosure Reference and information Page(s) 2 – 1 Organisational details Integrated annual report • About our report • About Pan African • Corporate informationIFC 4 to 6 IBC 2 – 2 Entities included in the organisation’s  sustainability reportingIntegrated annual report • About our report IFC 2 – 3 Reporting period, frequency   and contact pointIntegrated annual report • About this report • Corporate informationIFC IBC 2 – 4 Restatements of information Integrated annual report • Natural capital 126 2 – 5 External assurance ESG report • Assurance report 79 Activities and workers 2 – 6 Activities, value chain and other   business relationshipsIntegrated annual report • About our report 4 to 9 SDG8; SDG102 – 7 Employees ESG report • Diversity, inclusion and people 69 SDG8; SDG102 – 8 Workers who are not employees ESG report • Diversity, inclusion and people 69 Governance SDG16 2 – 9 Governance structure and composition ESG report • Corporate governance overview • Board of directors25  31 to 35 SDG5;  SDG162 – 10 Nomination and selection of   the highest governance",7,Employees,2023
Pick 'n Pay,Employees,"Highlights R106.6  billion  turnover 1 385  company-owned stores 59 819  employees   in our company-owned  operations R39.1 million    expenditure on Corporate  Social Investment (CSI) Listed  on the FTSE/JSE  Responsible Investment Index R3.1 billion spend with  SMMEs during FY23 Level 5  B-BBEE rating Net zero  carbon by 2050  target (Scope 1 & 2,   FY22 baseline) Savings from energy  conservation exceed   R2 billion since FY10 Reduced average packaging  weight for Pick n Pay own brand  products by 27.5%  against our  2019 baseline  91.8% of Pick n Pay branded  packaging is now recyclable   or reusable *  Pick n Pay Stores Limited, its subsidiaries and its associates, which  includes its two main trading subsidiaries, Pick n Pay Retailers (Pty)  Limited and Boxer Superstores (Pty) Limited (Boxer)",819,employees,2050
Pick 'n Pay,Labour,Prior years' data updated to reflect FY23 reporting methodology and/or due to more reliable data becoming available www.pnp.co.za 35 34 About usPartnering to shift   the food systemReducing environmental   impactsSupporting   communitiesInvesting in   our peopleESG/sustainability   databookAppendices ESG Performance Summary and Databook 2023ESG/Sustainability Databook FY23 FY22 FY21 FY20 GRI STANDARDS SASB STANDARDS JSE COMMENTS Labour Pick n Pay company-owned and Boxer data consolidated from FY22 66 Number of Employees – Permanent  59 540  56 719 – – 2-7b S1.5a 67 Number of Employees – Fixed Term (>90 Days)  279  272 – – 2-7b S1.5a 68 Number of Employees – Temporary (<90 Days) 0 0,90,Days,2050
Pick 'n Pay,Labour,Prior years' data updated to reflect FY23 reporting methodology and/or due to more reliable data becoming available www.pnp.co.za 35 34 About usPartnering to shift   the food systemReducing environmental   impactsSupporting   communitiesInvesting in   our peopleESG/sustainability   databookAppendices ESG Performance Summary and Databook 2023ESG/Sustainability Databook FY23 FY22 FY21 FY20 GRI STANDARDS SASB STANDARDS JSE COMMENTS Labour Pick n Pay company-owned and Boxer data consolidated from FY22 66 Number of Employees – Permanent  59 540  56 719 – – 2-7b S1.5a 67 Number of Employees – Fixed Term (>90 Days)  279  272 – – 2-7b S1.5a 68 Number of Employees – Temporary (<90 Days) 0 0,90,Days,2050
Remgro Limited,Employees,"Being an investment holding company,  it has a relatively small staff complement, with only 178 people  being employed as at 30 June 2023 (2022: 175 employees).",175,employees,2023
Remgro Limited,Employees,"Gender 41% 59% Male Female Race 52% 48% White African,  Coloured,  Indian Age 42% 38% 41 –/uni00A050 years old 51 years and older 31 –/uni00A040 years old4% 30 years and younger16% “It is imperative to  attract,  select and retain employees  of the highest calibre.”8",51,years,2023
Remgro Limited,Employees,"Gender 41% 59% Male Female Race 52% 48% White African,  Coloured,  Indian Age 42% 38% 41 –/uni00A050 years old 51 years and older 31 –/uni00A040 years old4% 30 years and younger16% “It is imperative to  attract,  select and retain employees  of the highest calibre.”8",30,years,2023
Remgro Limited,Education,"Overall 300 235 19 530 15 000 215 541 125 000 753 629 34 428 19 000 For more information please visit https://www.clicklearning.org/ 20 Remgro  LimitedESG AND SUSTAINABILITY REPORT 2023Mr Ronnie Frans Mr Ronnie Frans is an educational consultant with 39 years  of teaching experience, of which 25 were as a principal.",39,years,2023
Remgro Limited,Community,The SOS initiative has been providing co-ordinated assistance to Stellenbosch-based NPOs and other organisations for the last  12 years to achieve social impact in the community of Stellenbosch.,12,years,2023
Remgro Limited,Training,"We have a sound reputation as a service provider with 31 years of experience in upskilling unemployed people for sustainable  employment by means of top quality, certified training programmes.",31,years,2023
Remgro Limited,Training,Producers are encouraged to use their creative skills to secure job opportunities and sustainable income.40 Remgro  LimitedESG AND SUSTAINABILITY REPORT 2023 Care Career Connection The Care Career Connection rehabilitative employment programme addresses the lack and need of post-school professional  and career skills training and support for young adults between 18 and 35 years with intellectual disabilities.,35,years,2023
Remgro Limited,Employees,Practices Dignity and Wellbeing Product and Brand Integrity Responsible Operations 1.1 Employees 2.1 Portfolio and Brand 3.1  Climate Action 1.2 Communities 2.2 Nutritious and Affordable Food 3.2  Responsible Sourcing 3.3,1.1,Employees,2023
Remgro Limited,Employees,"Remote working • Future employee value creation scheme• Building a community of inspirational and productive  people with a common passion • Connecting with over 12 500 employees via the  Let’s Talk mobile communication app and Let’s Talk  Live webinars, allowing extensive engagement with  management • Rolling out Diversity and Inclusivity Conversation  Circles across the business • Launching the “Safety – a way of life” programme • Assisting with the wellbeing of its staff and their  families through the free Employee Assistance  Programme, YouMatter • New organisational structure and strategic capabilities  create opportunities for staff promotion and  advancement, as well as transformation • Its new agile, hybrid working model at its National  Office, MORE FLEX • Implementing its strategy to ensure competitive  remuneration • Exploring options for tangible value creation for  employees • Employee involvement events and initiatives through  the DO MORE FOUNDATION • Annual DO MORE HEROES Conference to  engage with heroes’ feedback, plan together and  acknowledge their support Government • Sustainability of the sugar industry  in particular, given the uncertainty  surrounding the outcome of the business  rescue proceedings of Tongaat Hulett  Sugar and Gledhow Sugar Company • Energy and water security  • Infrastructure  • Alignment on industry growth and  development plans • Sustainable land reform • Industry transformation • Ongoing compliance with regulatory  framework • Employment creation and transformation • Food security • Equitable contribution to government taxes • ECD and implementation of the National  Integrated Early Childhood Development  (NIECD)",500,employees,2023
Remgro Limited,Employees,"• R56 million was invested in training 9 088 employees, of which  88% were African, Coloured or Indian.",88,employees,2023
Remgro Limited,Employees,"The continuous monitoring of energy usage to ensure maximum efficiency and to  identify opportunities for energy usage reduction.66 Remgro  LimitedESG AND SUSTAINABILITY REPORT 2023Figure 7 Wispeco’s composition of  workforce (as at 30 June 2023) Gender 27% 73% Male Female Race 88%12% White African,  Coloured,  Indian Age 29% 35% 41 –/uni00A050 years old 51 years and older 31 –/uni00A040 years old10% 30 years and younger26% The remuneration rates of scheduled employees are determined  by the Main Agreement, which is periodically negotiated through  central bargaining.",51,years,2023
Remgro Limited,Employees,"The continuous monitoring of energy usage to ensure maximum efficiency and to  identify opportunities for energy usage reduction.66 Remgro  LimitedESG AND SUSTAINABILITY REPORT 2023Figure 7 Wispeco’s composition of  workforce (as at 30 June 2023) Gender 27% 73% Male Female Race 88%12% White African,  Coloured,  Indian Age 29% 35% 41 –/uni00A050 years old 51 years and older 31 –/uni00A040 years old10% 30 years and younger26% The remuneration rates of scheduled employees are determined  by the Main Agreement, which is periodically negotiated through  central bargaining.",30,years,2023
Remgro Limited,Training,"Wispeco also has a proud record of training people with disabilities,  with formal technical training for the deaf having been provided  for the past 15 years.",15,years,2023
REX Trueform,Employees,Taxation channelled through the group Taxation as above 33 057 14 745 Net value added tax (VAT) 30 033 26 491 Employees’ taxation 23 459 16 766 86 549 58 002 ABOUT REX TRUEFORMOVERVIEW SEGMENT ANALYSISGOVERNANCE FINANCIAL STATEMENTSSHAREHOLDER INFORMATION 89 Rex Trueform 2023 Integrated Annual ReportNOTICE OF ANNUAL GENERAL MEETING REX TRUEFORM GROUP LIMITED (Incorporated in the Republic of South Africa) (Registration number: 1937/009839/06) JSE share codes: RTO – RTN – RTOP ISIN: ZAE000250387 – ZAE000250395 – ZAE000250403 (“Rex Trueform”or “the company”),491,Employees,2023
Richemont,Employees,"In total, the Richemont broad sustainability  community includes about 100 employees.",100,employees,
Richemont,Employees,"Life & Permanent Disability: minimum coverage implemented  everywhere; •  Medical: covering our employees for major medical events – in  some markets, coverage is also extended to spouse and children; •  Parental Leave: a minimum of 14 weeks’ paid maternity/5 days’  paid paternity leave and adoption leave aligned with maternity  leave; •  Employee Assistance Programme: WeCare Initiative, including  an emotional support hotline available 24/7 via third-party  providers to preserve confidentiality; •  Business Travel Assistance: covering all our employees worldwide  via International SOS for medical & security assistance; •  Staff Sales: Group policy on staff sales to enable our employees  to access some Group creations at preferential rates; •  Long Service Awards Programme: to celebrate seniority; •",5,days,
Richemont,Training,"Examples of the partnerships that took place this year are  with the Haute Ecole de Joaillerie in Paris for a Digital Bachelor  training, the exclusive partnership with EMiLUX-SDA Bocconi for  the Executive Master in Luxury Management and a partnership  with CEMS that has continued for the last 3 years.",3,years,
Richemont,Labour,"Under  Switzerland’s dual-track apprenticeship system, young people  combine on-the-job training in a host company with lessons  at a vocational school and get a federal certification after 2,  3 or 4 years programs that allows them to access the labour  market with a concrete “savoir-faire”.",4,years,
Richemont,Employees,"AMPLIFYING OUR SOCIAL IMPACT ESG REPORT 2023 57OUR PERFORMANCE Over the past financial year, our focus on education has resulted  in 33 202 employees completing training records representing  a 11% increase.",202,employees,2023
Richemont,Training,The average number  of training hours for FY23 per learner was 8.29 hours.,8.29,hours,2023
Richemont,Employees,"In FY23   30 399 employees benefited from the training, note that training  data excludes YNAP and external employees.",399,employees,2023
Richemont,Employees,"By the end of FY23,   13 189 employees have completed the training.",189,employees,2023
Richemont,Employees,"Additionally, the Modern Slavery & Human Trafficking eLearning  modules were introduced in August 2022 and completed by  more than 13 000 employees.",0,employees,2022
Richemont,Employees,"In FY23, 28 385 employees completed the training on  Speak Up relating to report concerns and how these concerns are  dealt with.",385,employees,2022
Richemont,Employees,This training available in our intranet  has been completed by 29 410 employees in FY23.,410,employees,2022
Richemont,Employees,"PWC ASSURANCE REPORT (continued)     5   Compagnie Financière Richemont SA |  Independent Limited Assurance Report Annex selected 2023 ESG indicators included in the ESG Report 2023 to the Governance and Sustainability  Committee  of Compagnie Financière Richemont SA   GRI standard reference  Quantitative indicators assured  Report page   2-7 Employees  Total number of employees, and a breakdown of this total by  gender and by region  p. 67",7,Employees,2023
Richemont,Employees,"405-1 Diversity of  governance bodies and  employees  Percentage of individuals within the organization’s gove rnance  bodies in each of the following diversity categories:    gender ;   age group: under 30 years old, 30 -50 years old, over  50 years old .",30,years,2023
Richemont,Employees,"405-1 Diversity of  governance bodies and  employees  Percentage of individuals within the organization’s gove rnance  bodies in each of the following diversity categories:    gender ;   age group: under 30 years old, 30 -50 years old, over  50 years old .",50,years,2023
Richemont,Employees,"405-1 Diversity of  governance bodies and  employees  Percentage of individuals within the organization’s gove rnance  bodies in each of the following diversity categories:    gender ;   age group: under 30 years old, 30 -50 years old, over  50 years old .",50,years,2023
Richemont,Employees,"Percentage of employees per employee category in each of  the following diversity categories:    gender;    age group: under 30 years old, 30 -50 years old, over  50 years old .",30,years,2023
Richemont,Employees,"Percentage of employees per employee category in each of  the following diversity categories:    gender;    age group: under 30 years old, 30 -50 years old, over  50 years old .",50,years,2023
Richemont,Employees,"Percentage of employees per employee category in each of  the following diversity categories:    gender;    age group: under 30 years old, 30 -50 years old, over  50 years old .",50,years,2023
Richemont,Employees,2-7 Employees Amplifying our Social Impact - Being an  Attractive Employer - Pages 51-52 Global HR data - Page 672-7-b; 2-7-d; 2-7-e Information  incomplete /  unavailableInformation related to non-guaranteed  hours employees is currently not available  (2-7-b) at Group level.,7,Employees,2023
Sappi,Supplier,"Group  Sustainability   ReportContents About us Who we are 1 Where we operate 1 Our value streams 2 About this report 3 Independent Auditors Limited  Assurance Report on Selected Key  Performance Indicators4 Governance 7 Targets 10 Messages from our leaders 19 Our key relationships 22 Employees 24 Unions 30 Customers and partners 33 Communities and neighbours 40 Industry bodies, related memberships  and organised business43 Shareholders, bondholders and banks 51 Government and regulatory bodies 54 Suppliers and contractors 58 Civil society and media 62 Our key memberships and  commitments65 Key material issues Principles Ethical behaviour and compliance 72 Responsible procurement 77Prosperity",22,Employees,
Sappi,Employees,"Europe South AfricaSales offices 12 Production  facilities 10Employees  5,410 Sales offices 3 Production  facilities 5Employees  4,591Sales offices 6 Production  facilities 4Employees  2,o73 North America ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES",10,Employees,
Sappi,Employees,"Europe South AfricaSales offices 12 Production  facilities 10Employees  5,410 Sales offices 3 Production  facilities 5Employees  4,591Sales offices 6 Production  facilities 4Employees  2,o73 North America ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES",5,Employees,
Sappi,Employees,"Europe South AfricaSales offices 12 Production  facilities 10Employees  5,410 Sales offices 3 Production  facilities 5Employees  4,591Sales offices 6 Production  facilities 4Employees  2,o73 North America ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES",4,Employees,
Sappi,Employees,"At some sites employees actively participate in United Way giving campaigns dedicated to enhancing education, financial stability, and  health in our community • US$250,000 per year Ideas that Matter programme provides grants to graphic designers for social good in areas aligned with the UN SDGs • Education programmes are supported at targeted colleges and universities as are programmes to encourage study in fields relevant to our  operations • We provide financial support to several non-profit conservation organisations to support regional biologist positions, landowner and  community outreach activities, advocacy efforts, etc.",0,per year,
Sappi,Employees,"As Sappi has over 1,000 employees in  Germany, the GSCA will apply to our German  operations from 2024 and we will be applying  it to all SEU mills.",0,employees,2024
Sappi,Training,"US$624 average training spend4   per employeePer region: SEU:  6,130 SNA:  2,1885 SSA:  5,223Approximately  10,000  people are employed by Sappi  Forests’ contractors Our people per gender:  Women:  2,759 Men:  10,774 Per age (Sappi Limited):  15.52%  below 30,  49 .55%  are between 30 and 50, and 34.92% are above 5050.39 hours  of training2  per employee (global average, of  which 7 4.27% allocated to skills  training and 25.73% allocated to  compliance training3)Our people1 3  Compliance training is defined as mandatory training such as Code of Ethics, Anti-Trust, Intellectual Property, or  Anti-Bribery training.",5050.39,hours,2024
Sappi,Employees,5  Gender of 8 employees has not been disclosed.,8,employees,2024
Sappi,Employees,"6,894 employees have data for this metric for  FY2023.",894,employees,2024
Sappi,Employees,SSA achievements included: • Forestry KwaZulu-Natal (KZN) Zululand  Coastal – 7.6 million lost-time injury free  man hours • Ngodwana Mill combined – 3.0 million  lost-time injury free man hours • Saiccor Mill contractors – 2.0 million  lost-time injury free man hours • Lomati Mill employees – 1.85 million  lost-time injury free man hours and worked  683 days without an LTI • Forests Midlands Bulwer – 2.5 million  lost-time injury free man hours • Forests KZN Umvoti North area – 1.8 million  lost-time injury free man hours • Forestry Mpumalanga (MPU) plantations and  contractors – 1.2 and 4.3 million lost-time  injury free man hours respectively • Forestry MPU Highveld Area – 3.4 million  lost-time injury free man hours • Saiccor Mill employees – 1.4 million   lost-time injury free man hours.,683,days,2024
Sappi,Training,"Average training hours per employee per year FY2023 SEU 30 hours SNA 75 hours SSA 64 hours Sappi group (weighted average) 50.39 hours Average spend per employee per year FY2023 SEU €696 SNA US$445  SSA ZAR10,175  Sappi group (weighted average) US$624Sappi talent  continued ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |   PEOPLE  |  PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 120 Sappi 2023 Group Sustainability Report Promoting diversity and inclusion We recognise that equity and connection  lie at the heart of diversity and inclusion.",30,hours,2023
