Company,Indicator,Context,Metric,Metric Unit,Latest Year
Remgro Limited,Energy,"The continuous monitoring of energy usage to ensure maximum efficiency and to  identify opportunities for energy usage reduction.66 Remgro  LimitedESG AND SUSTAINABILITY REPORT 2023Figure 7 Wispeco’s composition of  workforce (as at 30 June 2023) Gender 27% 73% Male Female Race 88%12% White African,  Coloured,  Indian Age 29% 35% 41 –/uni00A050 years old 51 years and older 31 –/uni00A040 years old10% 30 years and younger26% The remuneration rates of scheduled employees are determined  by the Main Agreement, which is periodically negotiated through  central bargaining.",88,%,2023
Remgro Limited,Emissions,These Scope 1 and 2 investee  emissions amounted to 844 283 tonnes CO2 equivalent (tCO2e)  and included the emissions of: Distell; Mediclinic Group Limited  (Mediclinic); RCL Foods; Siqalo Foods and Wispeco.,283,tonnes,2023
Remgro Limited,Climate change,"2023 highlights • Inclusion of Air Products and OUTsurance Group in Remgro  environmental reporting boundary • Implementation of an aggregated renewable energy   capacity of 21.2MW across investees through Remgro   Group Power Initiative with cumulative GHG emission  reductions of 72 000 tonnes CO2 equivalent (tCO2e) • RCL Foods’ co-generation, Waste-to-Value (W2V) and solar  plants produced over 180GWh of renewable energy during the  year, improving its renewable energy usage intensity 18% • Air Products installation of a methane stripper at its Natref  CO2 plant, improving the saleable CO2 recovery and lowering  the plant’s Scope 1 process GHG emissions by 30%  • Refurbishment of Siqalo Foods’ Boksburg boiler house, largely  replacing coal and gas with biomass for feedstock fuel • Increase of 66% in on-site renewable energy across Mediclinic  hospitals • Installation of reverse osmosis (RO) water treatment plant at  RCL Foods’ Randfontein grocery facility • RCL Foods achievement of 2023 target of 30% improvement in  water efficiency in its sugar production against 2015 baseline year • Mediclinic achievement of the 2022 water consumption target  of 544 litres per bed-day sold • 92% of RCL Foods’ waste output was used as energy,  converted into fertiliser or reused for other purposes Environment Environmental management at Remgro  Investors are increasingly aware of the impacts of climate change  on company operations and supply chains across the globe, as  well as the dependence most businesses have on the provision of  healthy ecosystem services – being, the provision of good quality  and quantity of water, air, soils, and natural waste depositories.",0,tonnes,2023
Remgro Limited,Energy,The company  also offset 46 000MWh of electricity and cooling through the  purchasing of Renewable Energy Certificates (RECs).,0,MWh,2023
Remgro Limited,Energy,"RCL Foods also increased the  amount of solar-generated electricity across all sites by 8%, and  total renewable energy intensity, measured as kWH of renewable  energy per person hour worked (PHW) improved 18% from 3.43 to  4.06 kWh/PHW.",4.06,kWh,2023
Richemont,Material,9BUSINESS HIGHLIGHTS KEY FIGURES Middle East   & Africa   8% Asia Pacific   40%Japan   8% Americas   22% SALES BY   GEOGRAPHIC   LOCATIONEurope   22%1 286  are directly operated    by Richemont2 341    boutiques in   our network74% of Group sales are now  direct sales to customers  Jewellery sales € 10 bnWatch sales € 7 bn MATERIALITY OF “EXCLUSION CRITERIA”,40,%,
Richemont,Material,9BUSINESS HIGHLIGHTS KEY FIGURES Middle East   & Africa   8% Asia Pacific   40%Japan   8% Americas   22% SALES BY   GEOGRAPHIC   LOCATIONEurope   22%1 286  are directly operated    by Richemont2 341    boutiques in   our network74% of Group sales are now  direct sales to customers  Jewellery sales € 10 bnWatch sales € 7 bn MATERIALITY OF “EXCLUSION CRITERIA”,22,%,
Richemont,Waste,"Overview of GHG Protocol scopes and categories   relevant to Group Richemont value chain CO2HFC5 PFC5CH4 SF6 N2OCO2 /bolt-lightningSCOPE 2 INDIRECT Purchased  elec tricity, steam,   heating & cooling for own use/industry-windows /truck-container /gas-pump /road /trash /plane-departure /train-subwayPurchased good s and se rvices Capital good s Fuel & en ergy related ac tivities Upst ream  transp ortation  & dist ribution Waste gene rated in op erations Business tr avel Empl oyee commutingSCOPE 3 INDIRECTSCOPE 1 DIRECT Compan y  facilities Compan y  vehicles/city /truck-fastEnd-of-life treatmen t of  sold pr oduc ts FranchisesSCOPE 3 INDIRECT /store/recycle REPORTING  COMP ANYDOWNSTREAM  ACTIVITIESUPSTREAM  ACTIVITIESACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 27OUR GHG EMISSIONS  PERFORMANCE In 2022, our total GHG emissions reached 1 906 626 tonnes   of carbon dioxide equivalents (tCO2e), a 24% increase  compared to 2021.",626,tonnes,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,1,tCO2e,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,45,%,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,38,%,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,56,%,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,81,%,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,87,%,2023
Richemont,Emissions,Scope 1 tCO2e by year and by category2021 202213 34414 792 45%55% 38%56%6%  Fugitive emissions  Company vehicles  Company facilities 2021 20225 545 4 647 81%19% 87%13%  Calorific network  Electricity Scope 2 tCO2e by year and by categoryACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 29Scope 3 emissions by category ktCO2e CY2019 CY2020 CY2021 CY2022  Total Scope 3 1 325.9*  1 194.1*  1 524.0*  1 887.2 Scope 3 per calculated category  Purchased goods &  services 961.4*,2,tCO2e,2023
Richemont,Energy,106 348   tCO2e Machinery  51%Furniture  35%Vehicles  2% Buildings  10% IT equipment  2% Capital goods tCO2e emissions by sub-category in 2022ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 30Fuel and Energy Related Activities This category encompasses upstream emissions of fuel and  energy.,348,tCO2e,2023
Richemont,Energy,106 348   tCO2e Machinery  51%Furniture  35%Vehicles  2% Buildings  10% IT equipment  2% Capital goods tCO2e emissions by sub-category in 2022ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 30Fuel and Energy Related Activities This category encompasses upstream emissions of fuel and  energy.,51,%,2023
Richemont,Energy,106 348   tCO2e Machinery  51%Furniture  35%Vehicles  2% Buildings  10% IT equipment  2% Capital goods tCO2e emissions by sub-category in 2022ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 30Fuel and Energy Related Activities This category encompasses upstream emissions of fuel and  energy.,35,%,2023
Richemont,Emissions,"Richemont monitors the carbon offset market to assess  opportunities and challenges connected to compensation  schemes.20% 8%9%*13%*Percentage of Scope 3 emissions related to purchased goods &  services and upstream transportation & distribution suppliers that  have set SBT 2019 2020 2021 2022 2023 2024 2025 *Restated figures   In 2022, 14% of Richemont suppliers, in terms of emissions covering  purchased goods and services and upstream transportation and  distribution, have set Science-Based Targets, a constant increase  since 2019 and on track to reach our 2025 target.",8,%,2025
Richemont,Energy,14%ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 33 MANAGING ENERGY  Greenhouse gas emissions and energy use are intertwined.,14,%,2023
Richemont,Waste,"Percentage of electricity sourced by type in 2022 Purchased renewable  electricity  63%Self-generated  electricity  1%Standard electricity  3% 97%   Renewable  electricityEACs  33%ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 36MITIGATING WASTE IMPACT   AND EMBEDDING CIRCULARITY  At Richemont, we are dedicated to adopting circular economy   principles and reducing waste in order to minimise our impact   on the environment and protect human health.",63,%,2023
Richemont,Waste,"Percentage of electricity sourced by type in 2022 Purchased renewable  electricity  63%Self-generated  electricity  1%Standard electricity  3% 97%   Renewable  electricityEACs  33%ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 36MITIGATING WASTE IMPACT   AND EMBEDDING CIRCULARITY  At Richemont, we are dedicated to adopting circular economy   principles and reducing waste in order to minimise our impact   on the environment and protect human health.",1,%,2023
Richemont,Waste,"Percentage of electricity sourced by type in 2022 Purchased renewable  electricity  63%Self-generated  electricity  1%Standard electricity  3% 97%   Renewable  electricityEACs  33%ACTING ON OUR ENVIRONMENTAL IMPACT ESG REPORT 2023 36MITIGATING WASTE IMPACT   AND EMBEDDING CIRCULARITY  At Richemont, we are dedicated to adopting circular economy   principles and reducing waste in order to minimise our impact   on the environment and protect human health.",33,%,2023
Richemont,Waste,"In 2022, we reported 13 987 tonnes of waste, a 9% increase  compared to the previous year.",987,tonnes,2022
Richemont,Waste,"As a result, waste sent to landfill decreased by 61% in  2022, amounting to 870 tonnes.",870,tonnes,2022
Richemont,Material,Rate: 0 High-consequence work-related injuries Number: 1  Rate: 0.00326Number: 2  Rate: 0.005899 Recordable work-related injuries Number: 143  Rate: 0.46647Number: 178  Rate: 0.52497 Work-related Ill health Fatalities as a result of work-related ill health Number: 0  Rate: 0Number: 0  Rate: 0 Recordable work-related ill health Number: 15  Rate: 0.04893Number: 20  Rate: 0.05899 Number of hours worked 61 311 440 67 813 170Statistics of work-related injuries and ill-health in FY23AMPLIFYING OUR SOCIAL IMPACT ESG REPORT 2023 62RESPECTING HUMAN RIGHTS Respect of human rights is embedded in Richemont   culture and is one of our most material topics.,0.00326,Number,2023
Richemont,Material,Rate: 0 High-consequence work-related injuries Number: 1  Rate: 0.00326Number: 2  Rate: 0.005899 Recordable work-related injuries Number: 143  Rate: 0.46647Number: 178  Rate: 0.52497 Work-related Ill health Fatalities as a result of work-related ill health Number: 0  Rate: 0Number: 0  Rate: 0 Recordable work-related ill health Number: 15  Rate: 0.04893Number: 20  Rate: 0.05899 Number of hours worked 61 311 440 67 813 170Statistics of work-related injuries and ill-health in FY23AMPLIFYING OUR SOCIAL IMPACT ESG REPORT 2023 62RESPECTING HUMAN RIGHTS Respect of human rights is embedded in Richemont   culture and is one of our most material topics.,0.46647,Number,2023
Richemont,Material,Rate: 0 High-consequence work-related injuries Number: 1  Rate: 0.00326Number: 2  Rate: 0.005899 Recordable work-related injuries Number: 143  Rate: 0.46647Number: 178  Rate: 0.52497 Work-related Ill health Fatalities as a result of work-related ill health Number: 0  Rate: 0Number: 0  Rate: 0 Recordable work-related ill health Number: 15  Rate: 0.04893Number: 20  Rate: 0.05899 Number of hours worked 61 311 440 67 813 170Statistics of work-related injuries and ill-health in FY23AMPLIFYING OUR SOCIAL IMPACT ESG REPORT 2023 62RESPECTING HUMAN RIGHTS Respect of human rights is embedded in Richemont   culture and is one of our most material topics.,0,Number,2023
Richemont,Material,Rate: 0 High-consequence work-related injuries Number: 1  Rate: 0.00326Number: 2  Rate: 0.005899 Recordable work-related injuries Number: 143  Rate: 0.46647Number: 178  Rate: 0.52497 Work-related Ill health Fatalities as a result of work-related ill health Number: 0  Rate: 0Number: 0  Rate: 0 Recordable work-related ill health Number: 15  Rate: 0.04893Number: 20  Rate: 0.05899 Number of hours worked 61 311 440 67 813 170Statistics of work-related injuries and ill-health in FY23AMPLIFYING OUR SOCIAL IMPACT ESG REPORT 2023 62RESPECTING HUMAN RIGHTS Respect of human rights is embedded in Richemont   culture and is one of our most material topics.,0.04893,Number,2023
Richemont,Material,Rate: 0 High-consequence work-related injuries Number: 1  Rate: 0.00326Number: 2  Rate: 0.005899 Recordable work-related injuries Number: 143  Rate: 0.46647Number: 178  Rate: 0.52497 Work-related Ill health Fatalities as a result of work-related ill health Number: 0  Rate: 0Number: 0  Rate: 0 Recordable work-related ill health Number: 15  Rate: 0.04893Number: 20  Rate: 0.05899 Number of hours worked 61 311 440 67 813 170Statistics of work-related injuries and ill-health in FY23AMPLIFYING OUR SOCIAL IMPACT ESG REPORT 2023 62RESPECTING HUMAN RIGHTS Respect of human rights is embedded in Richemont   culture and is one of our most material topics.,0.05899,Number,2023
Sappi,Water,Key Performance against our 2023 targets Satisfactory performance Progress to be made Unsatisfactory performance  Global Thrive  target2019  base2023  target2023  performanceAssessment of  performance Reduce specific process water use by  23%1 (m3/adt)44.5m3/adt 41.2m3/adt,23,%,2023
Sappi,Water,Key Performance against our 2023 targets Satisfactory performance Progress to be made Unsatisfactory performance  Global Thrive  target2019  base2023  target2023  performanceAssessment of  performance Reduce specific process water use by  23%1 (m3/adt)44.5m3/adt 41.2m3/adt,44.5,m3,2023
Sappi,Water,Key Performance against our 2023 targets Satisfactory performance Progress to be made Unsatisfactory performance  Global Thrive  target2019  base2023  target2023  performanceAssessment of  performance Reduce specific process water use by  23%1 (m3/adt)44.5m3/adt 41.2m3/adt,41.2,m3,2023
Sappi,Energy,PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 11 Sappi 2023 Group Sustainability ReportPerformance against our global and regional targets continued SEU Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by  11 percentage points39.4% 44.2% 48.6% Decrease specific total  energy by 5%15.5 15.1 19.2 SSA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by  7 percentage points44.1% 49.6% 50.3% Decrease specific total  energy by 9%30.9GJ/adt 29.1GJ/adt 33.2GJ/adt SNA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by within 5%  of baseline (81.7%) or higher81.7% >,5,%,2023
Sappi,Energy,PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 11 Sappi 2023 Group Sustainability ReportPerformance against our global and regional targets continued SEU Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by  11 percentage points39.4% 44.2% 48.6% Decrease specific total  energy by 5%15.5 15.1 19.2 SSA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by  7 percentage points44.1% 49.6% 50.3% Decrease specific total  energy by 9%30.9GJ/adt 29.1GJ/adt 33.2GJ/adt SNA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by within 5%  of baseline (81.7%) or higher81.7% >,9,%,2023
Sappi,Material,"76.7% 78.2% Decrease specific total  energy by 5%25.7GJ/adt 24.9GJ/adt 27GJ/adt  Global Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by  8 percentage points53.5% 58.6% 57.9% Decrease specific total  energy by 5%22.1GJ/adt 21.5GJ/adt 26.2GJ/adtEnsure access to affordable, reliable, sustainable and modern energy for all  ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |",5,%,2023
Sappi,Material,"76.7% 78.2% Decrease specific total  energy by 5%25.7GJ/adt 24.9GJ/adt 27GJ/adt  Global Thrive  target2019  base2023  target2023  performanceAssessment of  performance Increase share of renewable  and clean energy by  8 percentage points53.5% 58.6% 57.9% Decrease specific total  energy by 5%22.1GJ/adt 21.5GJ/adt 26.2GJ/adtEnsure access to affordable, reliable, sustainable and modern energy for all  ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |",5,%,2023
Sappi,Material,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   SEU Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.98 0.59 0.40 Increase proportion of  women in management  roles by 5.8 percentage points13.7% 17.5% 16.0% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 80% 84% Participation in employee  engagement survey to be  above 85%96% >85% 90.6% Percentage of staff engaged  with our business ≥75%n/a >75% 79.9% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC6.7% 8.7% 0.3%Performance against our global and regional targets continued ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |  PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 13 Sappi 2023 Group Sustainability Report SNA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.25 0.34 0.14 Increase proportion of women  in management roles by  4 percentage points19% 21% 21% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0 75% 85% Participation in employee  engagement survey to be  above 85%68% >85% 92% Percentage of staff engaged  with our business ≥75%n/a >75% 72% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC1.8% 14.3% 12.6%Performance against our global and regional targets continued SSA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.45 0.26 0.22 Increase proportion of women  in management roles by  3.1 percentage points18.9% 26% 27.2% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 60% 55% Participation in employee  engagement survey to be  above 85%93% >85% 98.1% Percentage of staff engaged  with our business ≥75%76% >75% 83.4% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC14.3% 12.0% 11.9%Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |",85,%,2023
Sappi,Material,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   SEU Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.98 0.59 0.40 Increase proportion of  women in management  roles by 5.8 percentage points13.7% 17.5% 16.0% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 80% 84% Participation in employee  engagement survey to be  above 85%96% >85% 90.6% Percentage of staff engaged  with our business ≥75%n/a >75% 79.9% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC6.7% 8.7% 0.3%Performance against our global and regional targets continued ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |  PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 13 Sappi 2023 Group Sustainability Report SNA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.25 0.34 0.14 Increase proportion of women  in management roles by  4 percentage points19% 21% 21% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0 75% 85% Participation in employee  engagement survey to be  above 85%68% >85% 92% Percentage of staff engaged  with our business ≥75%n/a >75% 72% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC1.8% 14.3% 12.6%Performance against our global and regional targets continued SSA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.45 0.26 0.22 Increase proportion of women  in management roles by  3.1 percentage points18.9% 26% 27.2% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 60% 55% Participation in employee  engagement survey to be  above 85%93% >85% 98.1% Percentage of staff engaged  with our business ≥75%76% >75% 83.4% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC14.3% 12.0% 11.9%Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |",75,%,2023
Sappi,Material,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   SEU Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.98 0.59 0.40 Increase proportion of  women in management  roles by 5.8 percentage points13.7% 17.5% 16.0% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 80% 84% Participation in employee  engagement survey to be  above 85%96% >85% 90.6% Percentage of staff engaged  with our business ≥75%n/a >75% 79.9% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC6.7% 8.7% 0.3%Performance against our global and regional targets continued ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |  PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 13 Sappi 2023 Group Sustainability Report SNA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.25 0.34 0.14 Increase proportion of women  in management roles by  4 percentage points19% 21% 21% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0 75% 85% Participation in employee  engagement survey to be  above 85%68% >85% 92% Percentage of staff engaged  with our business ≥75%n/a >75% 72% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC1.8% 14.3% 12.6%Performance against our global and regional targets continued SSA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.45 0.26 0.22 Increase proportion of women  in management roles by  3.1 percentage points18.9% 26% 27.2% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 60% 55% Participation in employee  engagement survey to be  above 85%93% >85% 98.1% Percentage of staff engaged  with our business ≥75%76% >75% 83.4% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC14.3% 12.0% 11.9%Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |",0.3,%,2023
Sappi,Material,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   SEU Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.98 0.59 0.40 Increase proportion of  women in management  roles by 5.8 percentage points13.7% 17.5% 16.0% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 80% 84% Participation in employee  engagement survey to be  above 85%96% >85% 90.6% Percentage of staff engaged  with our business ≥75%n/a >75% 79.9% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC6.7% 8.7% 0.3%Performance against our global and regional targets continued ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |  PLANETGLOSSARY MESSAGE FROM  OUR LEADERS 13 Sappi 2023 Group Sustainability Report SNA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.25 0.34 0.14 Increase proportion of women  in management roles by  4 percentage points19% 21% 21% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0 75% 85% Participation in employee  engagement survey to be  above 85%68% >85% 92% Percentage of staff engaged  with our business ≥75%n/a >75% 72% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC1.8% 14.3% 12.6%Performance against our global and regional targets continued SSA Thrive  target2019  base2023  target2023  performanceAssessment of  performance Achieve zero workplace  injuries (LTIFR) own  employees and contractors0.45 0.26 0.22 Increase proportion of women  in management roles by  3.1 percentage points18.9% 26% 27.2% 80% share of procurement  spend with declared  compliance with Supplier  Code of Conduct0% 60% 55% Participation in employee  engagement survey to be  above 85%93% >85% 98.1% Percentage of staff engaged  with our business ≥75%76% >75% 83.4% Return on net operating  assets (RONOA) to be  2 percentage points above  WACC14.3% 12.0% 11.9%Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all   ABOUT US GOVERNANCE TARGETS OUR KEY   RELATIONSHIPSOUR KEY   MATERIAL ISSUES PRINCIPLES  |  PROSPERITY  |  PEOPLE  |",85,%,2023
