Company,Indicator,Context,Metric,Metric Unit,Latest Year
Vodacom Group Limited,Gender,"zLaunched ConnectU in the DRC, increasing the reach to 29.7 million ConnectU  visitors with 13 million sessions initiated monthly (FY2022: 22 million visitors,  14 million sessions) 	z2.7 million registered users on Mum & Baby (FY2022: 1.9 million) 	zProvide various handsets and financial propositions to support smartphone  penetration 	zProvided over 2.3 million learners across South Africa, Tanzania, the DRC and  Mozambique free access to digital education platforms (FY2022: 1.6 million) 	zContinued to drive an inclusive employee culture supported through the Disability,  LGBTQIA+ and Women’s Network forums to foster tolerance and embrace diversity 	zLeading gender-neutral parental leave policy for employees alongside our maternity  leave policy which is inclusive of leave for birth, adoption and surrogacy 	zReceived four silver awards in the Gender Mainstreaming AwardsPage 27PGExamples of our activities and outcomes   (with additional information in each chapter)Page 42PGPlanet 01 Responding to climate change 02 Decreasing scope 1 and 2 emissions 03 Managing scope 3 emissions 04 Driving circularity 05 Supporting biodiversity 	zProgressed our TCFD journey, with the Group’s second  report available from end July 2023 	zEnergy consumption (excluding transport) increased  by 3% (FY2022: down 2.7%)",22,million,2023
Vodacom Group Limited,Gender,"zLaunched ConnectU in the DRC, increasing the reach to 29.7 million ConnectU  visitors with 13 million sessions initiated monthly (FY2022: 22 million visitors,  14 million sessions) 	z2.7 million registered users on Mum & Baby (FY2022: 1.9 million) 	zProvide various handsets and financial propositions to support smartphone  penetration 	zProvided over 2.3 million learners across South Africa, Tanzania, the DRC and  Mozambique free access to digital education platforms (FY2022: 1.6 million) 	zContinued to drive an inclusive employee culture supported through the Disability,  LGBTQIA+ and Women’s Network forums to foster tolerance and embrace diversity 	zLeading gender-neutral parental leave policy for employees alongside our maternity  leave policy which is inclusive of leave for birth, adoption and surrogacy 	zReceived four silver awards in the Gender Mainstreaming AwardsPage 27PGExamples of our activities and outcomes   (with additional information in each chapter)Page 42PGPlanet 01 Responding to climate change 02 Decreasing scope 1 and 2 emissions 03 Managing scope 3 emissions 04 Driving circularity 05 Supporting biodiversity 	zProgressed our TCFD journey, with the Group’s second  report available from end July 2023 	zEnergy consumption (excluding transport) increased  by 3% (FY2022: down 2.7%)",14,million,2023
Vodacom Group Limited,Gender,"zLaunched ConnectU in the DRC, increasing the reach to 29.7 million ConnectU  visitors with 13 million sessions initiated monthly (FY2022: 22 million visitors,  14 million sessions) 	z2.7 million registered users on Mum & Baby (FY2022: 1.9 million) 	zProvide various handsets and financial propositions to support smartphone  penetration 	zProvided over 2.3 million learners across South Africa, Tanzania, the DRC and  Mozambique free access to digital education platforms (FY2022: 1.6 million) 	zContinued to drive an inclusive employee culture supported through the Disability,  LGBTQIA+ and Women’s Network forums to foster tolerance and embrace diversity 	zLeading gender-neutral parental leave policy for employees alongside our maternity  leave policy which is inclusive of leave for birth, adoption and surrogacy 	zReceived four silver awards in the Gender Mainstreaming AwardsPage 27PGExamples of our activities and outcomes   (with additional information in each chapter)Page 42PGPlanet 01 Responding to climate change 02 Decreasing scope 1 and 2 emissions 03 Managing scope 3 emissions 04 Driving circularity 05 Supporting biodiversity 	zProgressed our TCFD journey, with the Group’s second  report available from end July 2023 	zEnergy consumption (excluding transport) increased  by 3% (FY2022: down 2.7%)",7,million,2023
Vodacom Group Limited,Gender,"zLaunched ConnectU in the DRC, increasing the reach to 29.7 million ConnectU  visitors with 13 million sessions initiated monthly (FY2022: 22 million visitors,  14 million sessions) 	z2.7 million registered users on Mum & Baby (FY2022: 1.9 million) 	zProvide various handsets and financial propositions to support smartphone  penetration 	zProvided over 2.3 million learners across South Africa, Tanzania, the DRC and  Mozambique free access to digital education platforms (FY2022: 1.6 million) 	zContinued to drive an inclusive employee culture supported through the Disability,  LGBTQIA+ and Women’s Network forums to foster tolerance and embrace diversity 	zLeading gender-neutral parental leave policy for employees alongside our maternity  leave policy which is inclusive of leave for birth, adoption and surrogacy 	zReceived four silver awards in the Gender Mainstreaming AwardsPage 27PGExamples of our activities and outcomes   (with additional information in each chapter)Page 42PGPlanet 01 Responding to climate change 02 Decreasing scope 1 and 2 emissions 03 Managing scope 3 emissions 04 Driving circularity 05 Supporting biodiversity 	zProgressed our TCFD journey, with the Group’s second  report available from end July 2023 	zEnergy consumption (excluding transport) increased  by 3% (FY2022: down 2.7%)",1.9,million,2023
Vodacom Group Limited,Gender,"zLaunched ConnectU in the DRC, increasing the reach to 29.7 million ConnectU  visitors with 13 million sessions initiated monthly (FY2022: 22 million visitors,  14 million sessions) 	z2.7 million registered users on Mum & Baby (FY2022: 1.9 million) 	zProvide various handsets and financial propositions to support smartphone  penetration 	zProvided over 2.3 million learners across South Africa, Tanzania, the DRC and  Mozambique free access to digital education platforms (FY2022: 1.6 million) 	zContinued to drive an inclusive employee culture supported through the Disability,  LGBTQIA+ and Women’s Network forums to foster tolerance and embrace diversity 	zLeading gender-neutral parental leave policy for employees alongside our maternity  leave policy which is inclusive of leave for birth, adoption and surrogacy 	zReceived four silver awards in the Gender Mainstreaming AwardsPage 27PGExamples of our activities and outcomes   (with additional information in each chapter)Page 42PGPlanet 01 Responding to climate change 02 Decreasing scope 1 and 2 emissions 03 Managing scope 3 emissions 04 Driving circularity 05 Supporting biodiversity 	zProgressed our TCFD journey, with the Group’s second  report available from end July 2023 	zEnergy consumption (excluding transport) increased  by 3% (FY2022: down 2.7%)",2.3,million,2023
Vodacom Group Limited,Gender,"zLaunched ConnectU in the DRC, increasing the reach to 29.7 million ConnectU  visitors with 13 million sessions initiated monthly (FY2022: 22 million visitors,  14 million sessions) 	z2.7 million registered users on Mum & Baby (FY2022: 1.9 million) 	zProvide various handsets and financial propositions to support smartphone  penetration 	zProvided over 2.3 million learners across South Africa, Tanzania, the DRC and  Mozambique free access to digital education platforms (FY2022: 1.6 million) 	zContinued to drive an inclusive employee culture supported through the Disability,  LGBTQIA+ and Women’s Network forums to foster tolerance and embrace diversity 	zLeading gender-neutral parental leave policy for employees alongside our maternity  leave policy which is inclusive of leave for birth, adoption and surrogacy 	zReceived four silver awards in the Gender Mainstreaming AwardsPage 27PGExamples of our activities and outcomes   (with additional information in each chapter)Page 42PGPlanet 01 Responding to climate change 02 Decreasing scope 1 and 2 emissions 03 Managing scope 3 emissions 04 Driving circularity 05 Supporting biodiversity 	zProgressed our TCFD journey, with the Group’s second  report available from end July 2023 	zEnergy consumption (excluding transport) increased  by 3% (FY2022: down 2.7%)",1.6,million,2023
Vodacom Group Limited,Board,ESG Risk rating   12.2 low riskAchieved  Maintained  Constituent of ESG score 71 Score of B Constituent of the Scoring elementTarget  pointsAchieved  points  2023Achieved  points  2022Achieved  points  2021 Ownership 25 24.20 25.00 23.23  Management control 23 16.88 15.99 18.23  Board representation 8 8.00 6.83 6.83  Top management  representation 5 2.17 2.73 4.90  Employment equity 10 6.71 6.44 6.50  Skills development 20 21.56 23.04 21.97 Enterprise and supplier  development 50 48.12 48.55 47.98 Procurement 25 22.80 23.07 22.05 Supplier development 10 8.32 8.48 8.93 Enterprise development 15 17.00 17.00 17.00 Socioeconomic  development 12 12.00 12.00 12.00 Total 130 122.76 124.58 123.42Focus areasResponsible business  01,71,Score,2021
Vodacom Group Limited,Compliance,"88% cyber security; 94% code  of conduct; 94% anti-bribery and corruption; and 94%  health and safety (FY2022: 89%; 82%; 89%; 90% and 87%) 	zImplemented a technology resilience programme, ensured  regulatory compliance and strengthened cyber security  capabilities 	zZero employee, supplier and members of the public  fatalities (FY2022: two members of the public) 	z0.0 lost-time injury frequency rate (FY2022: 0.0) 	zEnhanced the maturity of our driver behaviour, decreasing  road risk 	zR7.6 billion contributed to public finances through our  corporate tax payments (FY2022: R6.8 billion)Page 53PGOur people 01 Living the Spirit of Vodacom  02 Diversifying talent and developing future-ready  skills 03 Our employee proposition 	zFocused on creating an agile, future-focused organisation  and accelerating digital skills through a targeted  programme called #1MoreSkill 	z202 033 hours invested by employees in #1MoreSkill and  other online training programmes (FY2022: 515 616 hours) 	zRecognised as the second top employer in Africa, having  been certified in the South Africa, Tanzania, the DRC,  Mozambique and Lesotho (FY2022: third)  	z10.5% voluntary employee turnover (FY2022: 9.4%) 	zHosted four Spirit of Vodacom days, where employees  could focus on personal growth and development,  well-being and connection, and launched the Spirited  Leader series as the vehicle for future-ready Vodacom 	zOngoing enhancement of the employee digital experience  through our Engage app and Grow learning platformPage 71PGExamples of our activities and  outcomes (with additional  information in each chapter)wwwRefer to our Tax transparency reportwww Vodacom Group B-BBEE certificate Vodacom South Africa B-BBEE certificate 14 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Vodacom is a leading and purpose-driven African connectivity, digital and fintech   operator.",6,billion,2023
Vodacom Group Limited,Compliance,"88% cyber security; 94% code  of conduct; 94% anti-bribery and corruption; and 94%  health and safety (FY2022: 89%; 82%; 89%; 90% and 87%) 	zImplemented a technology resilience programme, ensured  regulatory compliance and strengthened cyber security  capabilities 	zZero employee, supplier and members of the public  fatalities (FY2022: two members of the public) 	z0.0 lost-time injury frequency rate (FY2022: 0.0) 	zEnhanced the maturity of our driver behaviour, decreasing  road risk 	zR7.6 billion contributed to public finances through our  corporate tax payments (FY2022: R6.8 billion)Page 53PGOur people 01 Living the Spirit of Vodacom  02 Diversifying talent and developing future-ready  skills 03 Our employee proposition 	zFocused on creating an agile, future-focused organisation  and accelerating digital skills through a targeted  programme called #1MoreSkill 	z202 033 hours invested by employees in #1MoreSkill and  other online training programmes (FY2022: 515 616 hours) 	zRecognised as the second top employer in Africa, having  been certified in the South Africa, Tanzania, the DRC,  Mozambique and Lesotho (FY2022: third)  	z10.5% voluntary employee turnover (FY2022: 9.4%) 	zHosted four Spirit of Vodacom days, where employees  could focus on personal growth and development,  well-being and connection, and launched the Spirited  Leader series as the vehicle for future-ready Vodacom 	zOngoing enhancement of the employee digital experience  through our Engage app and Grow learning platformPage 71PGExamples of our activities and  outcomes (with additional  information in each chapter)wwwRefer to our Tax transparency reportwww Vodacom Group B-BBEE certificate Vodacom South Africa B-BBEE certificate 14 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Vodacom is a leading and purpose-driven African connectivity, digital and fintech   operator.",8,billion,2023
Vodacom Group Limited,Compliance,"88% cyber security; 94% code  of conduct; 94% anti-bribery and corruption; and 94%  health and safety (FY2022: 89%; 82%; 89%; 90% and 87%) 	zImplemented a technology resilience programme, ensured  regulatory compliance and strengthened cyber security  capabilities 	zZero employee, supplier and members of the public  fatalities (FY2022: two members of the public) 	z0.0 lost-time injury frequency rate (FY2022: 0.0) 	zEnhanced the maturity of our driver behaviour, decreasing  road risk 	zR7.6 billion contributed to public finances through our  corporate tax payments (FY2022: R6.8 billion)Page 53PGOur people 01 Living the Spirit of Vodacom  02 Diversifying talent and developing future-ready  skills 03 Our employee proposition 	zFocused on creating an agile, future-focused organisation  and accelerating digital skills through a targeted  programme called #1MoreSkill 	z202 033 hours invested by employees in #1MoreSkill and  other online training programmes (FY2022: 515 616 hours) 	zRecognised as the second top employer in Africa, having  been certified in the South Africa, Tanzania, the DRC,  Mozambique and Lesotho (FY2022: third)  	z10.5% voluntary employee turnover (FY2022: 9.4%) 	zHosted four Spirit of Vodacom days, where employees  could focus on personal growth and development,  well-being and connection, and launched the Spirited  Leader series as the vehicle for future-ready Vodacom 	zOngoing enhancement of the employee digital experience  through our Engage app and Grow learning platformPage 71PGExamples of our activities and  outcomes (with additional  information in each chapter)wwwRefer to our Tax transparency reportwww Vodacom Group B-BBEE certificate Vodacom South Africa B-BBEE certificate 14 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Vodacom is a leading and purpose-driven African connectivity, digital and fintech   operator.",33,hours,2023
Vodacom Group Limited,Compliance,"88% cyber security; 94% code  of conduct; 94% anti-bribery and corruption; and 94%  health and safety (FY2022: 89%; 82%; 89%; 90% and 87%) 	zImplemented a technology resilience programme, ensured  regulatory compliance and strengthened cyber security  capabilities 	zZero employee, supplier and members of the public  fatalities (FY2022: two members of the public) 	z0.0 lost-time injury frequency rate (FY2022: 0.0) 	zEnhanced the maturity of our driver behaviour, decreasing  road risk 	zR7.6 billion contributed to public finances through our  corporate tax payments (FY2022: R6.8 billion)Page 53PGOur people 01 Living the Spirit of Vodacom  02 Diversifying talent and developing future-ready  skills 03 Our employee proposition 	zFocused on creating an agile, future-focused organisation  and accelerating digital skills through a targeted  programme called #1MoreSkill 	z202 033 hours invested by employees in #1MoreSkill and  other online training programmes (FY2022: 515 616 hours) 	zRecognised as the second top employer in Africa, having  been certified in the South Africa, Tanzania, the DRC,  Mozambique and Lesotho (FY2022: third)  	z10.5% voluntary employee turnover (FY2022: 9.4%) 	zHosted four Spirit of Vodacom days, where employees  could focus on personal growth and development,  well-being and connection, and launched the Spirited  Leader series as the vehicle for future-ready Vodacom 	zOngoing enhancement of the employee digital experience  through our Engage app and Grow learning platformPage 71PGExamples of our activities and  outcomes (with additional  information in each chapter)wwwRefer to our Tax transparency reportwww Vodacom Group B-BBEE certificate Vodacom South Africa B-BBEE certificate 14 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Vodacom is a leading and purpose-driven African connectivity, digital and fintech   operator.",616,hours,2023
Vodacom Group Limited,Leadership,"(FY2022: 27.0 million) 17 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Providing digital platforms and solutionsDigitalising business Digital technologies enhance business by creating efficiencies,  reducing costs, improving services and generating data that  strengthens decision-making.1 We achieve this through 1.1 Supporting enterprises 	zProviding digital platforms and solutions  	zEmpowering start-ups and entrepreneurs through  connectivity, training and support 	zSupporting small enterprises in our supply chain  through training, resources and platforms 1.2 Digitalising enterprises 	zSmart metering 	zSmart building 	zSmart asset management 	zFleet management 	zConnected worker SMEs are critical in supporting economic growth and employment.",27,million,2023
Vodacom Group Limited,Leadership,"2. South Africa.1.1 Supporting small enterprises 3.2 million registered users on VodaPay  super-app and  2.8 million    active monthly users on the M-Pesa  super-app 18 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet 1.",3.2,million,2023
Vodacom Group Limited,Leadership,"2. South Africa.1.1 Supporting small enterprises 3.2 million registered users on VodaPay  super-app and  2.8 million    active monthly users on the M-Pesa  super-app 18 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet 1.",2.8,million,2023
Vodacom Group Limited,Board,"Digitalising business continued/1.1 Supporting small enterprises continued 29.8  thousand SMEs accessed the  V-hHub platform in South Africa  (FY2022: 3 thousand) 20 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Our SME Supplier Portal in Mozambique is a digital platform  that supports the registration and onboarding of potential  suppliers, enhancing speed and transparency in the processes.",29.8,thousand,2023
Vodacom Group Limited,Board,"Digitalising business continued/1.1 Supporting small enterprises continued 29.8  thousand SMEs accessed the  V-hHub platform in South Africa  (FY2022: 3 thousand) 20 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet Our SME Supplier Portal in Mozambique is a digital platform  that supports the registration and onboarding of potential  suppliers, enhancing speed and transparency in the processes.",3,thousand,2023
Vodacom Group Limited,Employees,"Small enterprises in our supply chain R8.4  billion spent with 1 753 QSE  and EME1 suppliers  (FY2022: R5.8 billion,  1 681)1, 2148 black-owned SMEs  benefited from  preferential payment  terms to the value of  R2 billion (FY2022: 164; R1.6 billion)272 black-owned SMEs received  supplier development  vouchers and were able to  train employees in areas  such as software,  leadership, sales and  proposal drafting   (FY2022: 40)252 SMEs using a free health  and safety management  system with 8 in their third and  final year (102 since 2017)  (FY2022: 52 and 13)2 1.",4,billion,2017
Vodacom Group Limited,Employees,"Small enterprises in our supply chain R8.4  billion spent with 1 753 QSE  and EME1 suppliers  (FY2022: R5.8 billion,  1 681)1, 2148 black-owned SMEs  benefited from  preferential payment  terms to the value of  R2 billion (FY2022: 164; R1.6 billion)272 black-owned SMEs received  supplier development  vouchers and were able to  train employees in areas  such as software,  leadership, sales and  proposal drafting   (FY2022: 40)252 SMEs using a free health  and safety management  system with 8 in their third and  final year (102 since 2017)  (FY2022: 52 and 13)2 1.",8,billion,2017
Vodacom Group Limited,Employees,"Small enterprises in our supply chain R8.4  billion spent with 1 753 QSE  and EME1 suppliers  (FY2022: R5.8 billion,  1 681)1, 2148 black-owned SMEs  benefited from  preferential payment  terms to the value of  R2 billion (FY2022: 164; R1.6 billion)272 black-owned SMEs received  supplier development  vouchers and were able to  train employees in areas  such as software,  leadership, sales and  proposal drafting   (FY2022: 40)252 SMEs using a free health  and safety management  system with 8 in their third and  final year (102 since 2017)  (FY2022: 52 and 13)2 1.",6,billion,2017
Vodacom Group Limited,Workforce,"zProviding platforms for financial inclusion 	zEnabling quality education and digital skills 	zSupporting jobseekers and   disadvantaged groups 	zBringing mobile to more women 	zSupporting customers with special needs2 2.3 million users on educational platforms  (FY2022: 1.6 million) 	zCoverage 	zAccess to affordable smart devices 	zAffordability of connectivity and data 	zDigital skills 	zProducts and services for people at risk of being unconnectedWorkplace   equality Vodacom is committed to  developing a diverse and inclusive  global workforce that reflects the  customers and societies we serve.",2.3,million,2017
Vodacom Group Limited,Workforce,"zProviding platforms for financial inclusion 	zEnabling quality education and digital skills 	zSupporting jobseekers and   disadvantaged groups 	zBringing mobile to more women 	zSupporting customers with special needs2 2.3 million users on educational platforms  (FY2022: 1.6 million) 	zCoverage 	zAccess to affordable smart devices 	zAffordability of connectivity and data 	zDigital skills 	zProducts and services for people at risk of being unconnectedWorkplace   equality Vodacom is committed to  developing a diverse and inclusive  global workforce that reflects the  customers and societies we serve.",1.6,million,2017
Vodacom Group Limited,Employees,"zOur people 	zDriving diversity and inclusion3 13 605 employees and    4 293 contractors   (FY2022: 13 759 employees,   4 785 contractors) 35.4% of senior leadership roles   held by women (F Band+)",605,employees,2017
Vodacom Group Limited,Employees,"zOur people 	zDriving diversity and inclusion3 13 605 employees and    4 293 contractors   (FY2022: 13 759 employees,   4 785 contractors) 35.4% of senior leadership roles   held by women (F Band+)",759,employees,2017
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",29.3,million,2023
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",14.6,million,2023
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",29.7,million,2023
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",22,million,2023
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",2.7,million,2023
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",2.4,million,2023
Vodacom Group Limited,Gender,"Our diversity and inclusion  programmes in South Africa  received silver in the 10th  Annual Gender Mainstreaming  Awards in four categories10 108  rural network sites   (FY2022: 9 637) South Africa   29.3 million   smart devices on the network, up 11.1% International  14.6 million smart devices on our network, up 22%  165 000 homes and businesses  with fibre   (FY2022: 155 903) 29.7 million ConnectU visitors In South Africa and the DRC  (FY2022: 22 million)4 Just4Y ou affordable bundles usage: 55% Tanzania (FY2022: 54%) 21% DRC (FY2022: 11%) 36% Mozambique (FY2022: 28%) 36% Lesotho (FY2022: 27%)2.7 million registered Mum & Baby users  in South Africa, Mozambique and  the DRC (FY2022: 2.4 million)70.6 million financial services customers   of which 56.7 million M-Pesa and VodaCash customers   and 2.2 million South African financial inclusion  customers (FY2022: 60.6 million;  47.2 million M-Pesa only, 2.1 million) 27 Vodacom Group Limited Environmental, Social and Governance Report for the year ended 31 March 2023 About this report Materiality approach Leadership reflections on ESG Our ESG approach and impact Purpose Responsible business Our people Digital society       |       Inclusion for all       |       Planet We are also increasing investment in rural areas, helping to overcome barriers to  connectivity and digitisation.",70.6,million,2023
